URL,ID,Försäljningspris(SEK),Säljare,Bränsle,Växellåda,Miltal (mil),Modellår,Modell,Plats,Märke,Rubrik,Modellvariant
https://www.blocket.se/mobility/item/19551054,19551054,419900,Företag,El,Automatisk,4308,2023,2,Hisings Backa,Polestar,Polestar 2 Long Range Dual Motor Performance 476hk 360° Pano Navi,Long Range Dual Motor Performance 476hk 360° Pano Navi
https://www.blocket.se/mobility/item/19687898,19687898,449900,Företag,El,Automatisk,1662,2023,2,Hisings Backa,Polestar,Polestar 2 Long Range Dual Motor Performance 78kWh Perf Plus,Long Range Dual Motor Performance 78kWh Perf Plus
https://www.blocket.se/mobility/item/19448182,19448182,329800,Företag,El,Automatisk,7949,2023,2,Hisings Backa,Polestar,Polestar 2 Long Range Single Motor 78kWh Pilot Plus Moms Drag/Pano,Long Range Single Motor 78kWh Pilot Plus Moms Drag/Pano
https://www.blocket.se/mobility/item/19069643,19069643,339000,Företag,El,Automatisk,2900,2023,2,Hisings Kärra,Polestar,"Polestar 2 Standard Range Single Motor Pilot Drag 20"" Leasbar","Standard Range Single Motor Pilot Drag 20"" Leasbar"
https://www.blocket.se/mobility/item/13904803,13904803,279800,Företag,El,Automatisk,7380,2023,2,Hisings Kärra,Polestar,Polestar 2 SR Pilot 360 kamera Navi Leasebar Moms / VAT,SR Pilot 360 kamera Navi Leasebar Moms / VAT
https://www.blocket.se/mobility/item/19219525,19219525,349900,Företag,El,Automatisk,4752,2023,2,Hörby,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19265471,19265471,369500,Företag,El,Automatisk,13044,2023,2,Hörby,Polestar,Polestar 2 Long Range Dual Motor Performance 476hk Panorama,Long Range Dual Motor Performance 476hk Panorama
https://www.blocket.se/mobility/item/19456903,19456903,364900,Företag,El,Automatisk,7986,2023,2,Hörby,Polestar,Polestar 2 Long Range Dual Motor Pano 360Kam Drag,Long Range Dual Motor Pano 360Kam Drag
https://www.blocket.se/mobility/item/19457253,19457253,364500,Företag,El,Automatisk,7678,2023,2,Hörby,Polestar,Polestar 2 Long Range Dual Motor Drag Kamera 408hk Navi,Long Range Dual Motor Drag Kamera 408hk Navi
https://www.blocket.se/mobility/item/19102923,19102923,299500,Företag,El,Automatisk,6751,2023,2,Hörby,Polestar,Polestar 2 Standard Range Single Motor Pano Drag Blis 360Kam,Standard Range Single Motor Pano Drag Blis 360Kam
https://www.blocket.se/mobility/item/18710081,18710081,314500,Företag,El,Automatisk,7181,2023,2,Hörby,Polestar,Polestar 2 Long Range Single Motor 360Kam Blis 231hk,Long Range Single Motor 360Kam Blis 231hk
https://www.blocket.se/mobility/item/17923902,17923902,449900,Företag,El,Automatisk,4586,2023,2,Järfälla,Polestar,Polestar 2 Long Range Dual Motor Performance Fullutr brembo,Long Range Dual Motor Performance Fullutr brembo
https://www.blocket.se/mobility/item/19196757,19196757,339800,Företag,El,Automatisk,6446,2023,2,Järfälla,Polestar,Polestar 2 Long Range Single Motor Drag H/K Pano 231hk,Long Range Single Motor Drag H/K Pano 231hk
https://www.blocket.se/mobility/item/18072750,18072750,319900,Företag,El,Automatisk,12896,2023,2,Järfälla,Polestar,Polestar 2 Long Range Dual Motor Pilot Plus Dragkrok Pano HK,Long Range Dual Motor Pilot Plus Dragkrok Pano HK
https://www.blocket.se/mobility/item/17931045,17931045,319900,Företag,El,Automatisk,11686,2023,2,Järfälla,Polestar,"Polestar 2 Long Range Dual Motor Pilot Plus, H & K, Panorama","Long Range Dual Motor Pilot Plus, H & K, Panorama"
https://www.blocket.se/mobility/item/19050686,19050686,339900,Företag,El,Automatisk,6786,2023,2,Järfälla,Polestar,Polestar 2 Long Range Single Motor Plus Pano H/K 360° Navi,Long Range Single Motor Plus Pano H/K 360° Navi
https://www.blocket.se/mobility/item/19476328,19476328,348900,Företag,El,Automatisk,4630,2023,2,Järfälla,Polestar,Polestar 2 Long Range Single Motor MOMS Pilot 360° BLIS Navi,Long Range Single Motor MOMS Pilot 360° BLIS Navi
https://www.blocket.se/mobility/item/18402411,18402411,439900,Företag,El,Automatisk,3090,2023,2,Jönköping,Polestar,Polestar 2 Long Range Dual Motor Performance78kWh Plus Pilot,Long Range Dual Motor Performance78kWh Plus Pilot
https://www.blocket.se/mobility/item/19531574,19531574,374990,Företag,El,Automatisk,8000,2023,2,Jönköping,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/19630090,19630090,339000,Företag,El,Automatisk,6893,2023,2,Jönköping,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19601912,19601912,328000,Företag,El,Automatisk,4600,2023,2,Karlskrona,Polestar,"Polestar 2 Long Range SM / 19"" / Kamera / Elstol","Long Range SM / 19"" / Kamera / Elstol"
https://www.blocket.se/mobility/item/19446891,19446891,329900,Företag,El,Automatisk,12329,2023,2,Karlstad,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/19543863,19543863,324900,Företag,El,Automatisk,10737,2023,2,Karlstad,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/19226331,19226331,324700,Företag,El,Automatisk,4512,2023,2,Karlstad,Polestar,Polestar 2 Standard Range Single Motor Pilot Plus Pano 360° H/K 23,Standard Range Single Motor Pilot Plus Pano 360° H/K 23
https://www.blocket.se/mobility/item/18506660,18506660,369000,Företag,El,Automatisk,9923,2023,2,Kinna,Polestar,Polestar 2 Long Range Dual Motor Performance 78kWh Perf Plus,Long Range Dual Motor Performance 78kWh Perf Plus
https://www.blocket.se/mobility/item/18720384,18720384,339900,Företag,El,Automatisk,2670,2023,2,Kinna,Polestar,Polestar 2 Standard Range Single Motor / Leasbar / Kamera / Navi,Standard Range Single Motor / Leasbar / Kamera / Navi
https://www.blocket.se/mobility/item/19259236,19259236,279000,Företag,El,Automatisk,15084,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19448115,19448115,364900,Företag,El,Automatisk,4099,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor / Plus / H&K / Pano / Drag,Long Range Single Motor / Plus / H&K / Pano / Drag
https://www.blocket.se/mobility/item/19448384,19448384,369900,Företag,El,Automatisk,7099,2023,2,Kinna,Polestar,Polestar 2 Long Range Dual Motor / Plus / H&K / Pano,Long Range Dual Motor / Plus / H&K / Pano
https://www.blocket.se/mobility/item/19169497,19169497,298900,Företag,El,Automatisk,6950,2023,2,Kinna,Polestar,Polestar 2 Standard Range Single Motor / Moms / Backkamera / Navi,Standard Range Single Motor / Moms / Backkamera / Navi
https://www.blocket.se/mobility/item/18720966,18720966,329900,Företag,El,Automatisk,8500,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor Leasbar / Pilot / Plus,Long Range Single Motor Leasbar / Pilot / Plus
https://www.blocket.se/mobility/item/19571556,19571556,289000,Företag,El,Automatisk,8881,2023,2,Kinna,Polestar,Polestar 2 Standard Range Single Motor 69kWh -Keramisk lackbehandl,Standard Range Single Motor 69kWh -Keramisk lackbehandl
https://www.blocket.se/mobility/item/18793236,18793236,309000,Företag,El,Automatisk,4518,2023,2,Kinna,Polestar,Polestar 2 Standard Range Single Motor 69kWh,Standard Range Single Motor 69kWh
https://www.blocket.se/mobility/item/18807917,18807917,339000,Företag,El,Automatisk,5859,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor 78kWh - Pilot lite,Long Range Single Motor 78kWh - Pilot lite
https://www.blocket.se/mobility/item/18807916,18807916,339000,Företag,El,Automatisk,9836,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/18362834,18362834,319000,Företag,El,Automatisk,13439,2023,2,Kinna,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus Pilot - Drag!,Long Range Dual Motor 78kWh Plus Pilot - Drag!
https://www.blocket.se/mobility/item/18637624,18637624,319000,Företag,El,Automatisk,7472,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19802043,19802043,349000,Företag,El,Automatisk,4681,2023,2,Kinna,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/19570735,19570735,319900,Företag,El,Automatisk,12398,2023,2,Knivsta,Polestar,Polestar 2 LRDM 408hk |Plus|Pilot Lite|Drag|H/K|Pano|360°|,LRDM 408hk |Plus|Pilot Lite|Drag|H/K|Pano|360°|
https://www.blocket.se/mobility/item/15733216,15733216,344800,Företag,El,Automatisk,4840,2023,2,Kristianstad,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19673396,19673396,299900,Företag,El,Automatisk,14600,2023,2,Kristinehamn,Polestar,Polestar 2 Long Range Dual Motor AWD Panorama Drag Ev Leasing/byte,Long Range Dual Motor AWD Panorama Drag Ev Leasing/byte
https://www.blocket.se/mobility/item/19452516,19452516,314900,Företag,El,Automatisk,8117,2023,2,Kungälv,Polestar,Polestar 2 Long Range Single Motor Pilot 360° Drag Moms,Long Range Single Motor Pilot 360° Drag Moms
https://www.blocket.se/mobility/item/18428278,18428278,299900,Företag,El,Automatisk,6310,2023,2,Kungsbacka,Polestar,Polestar 2 Standard Range Single Motor 231hk / Kamera MOMS,Standard Range Single Motor 231hk / Kamera MOMS
https://www.blocket.se/mobility/item/19415043,19415043,318500,Företag,El,Automatisk,4400,2023,2,Lessebo,Polestar,Polestar 2 Standard Range Single Motor Polstar 231hk,Standard Range Single Motor Polstar 231hk
https://www.blocket.se/mobility/item/18223220,18223220,349000,Företag,El,Automatisk,4099,2023,2,Lilla Edet,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/18248694,18248694,349000,Företag,El,Automatisk,5810,2023,2,Lilla Edet,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19271398,19271398,379000,Företag,El,Automatisk,6112,2023,2,Linköping,Polestar,Polestar 2 Long Range Dual Motor Glastak H/K 360° Pilot Plus Drag,Long Range Dual Motor Glastak H/K 360° Pilot Plus Drag
https://www.blocket.se/mobility/item/19366862,19366862,349800,Företag,El,Automatisk,5085,2023,2,Linköping,Polestar,Polestar 2 Long range Single motor 78kWh/B-Kamera/Pilot Lite Pack,Long range Single motor 78kWh/B-Kamera/Pilot Lite Pack
https://www.blocket.se/mobility/item/18091540,18091540,394800,Företag,El,Automatisk,4408,2023,2,Linköping,Polestar,Polestar 2 Long Range Dual Motor Plus Pano Värmare H/K 360°,Long Range Dual Motor Plus Pano Värmare H/K 360°
https://www.blocket.se/mobility/item/19354644,19354644,329900,Företag,El,Automatisk,2179,2023,2,Linköping,Polestar,Polestar 2 Standard Range Single Motor Plus Pilot 360° MOMS,Standard Range Single Motor Plus Pilot 360° MOMS
https://www.blocket.se/mobility/item/19248755,19248755,289900,Företag,El,Automatisk,8795,2023,2,Linköping,Polestar,Polestar 2 Standard Range Single Motor Dragkrok Kamera MOMS,Standard Range Single Motor Dragkrok Kamera MOMS
https://www.blocket.se/mobility/item/17924952,17924952,349900,Företag,El,Automatisk,2707,2023,2,Ljungby,Polestar,Polestar 2 Standard Range Single Motor 69kwh Pilot 360K,Standard Range Single Motor 69kwh Pilot 360K
https://www.blocket.se/mobility/item/17458795,17458795,379500,Företag,El,Automatisk,5897,2023,2,Ljusdal,Polestar,Polestar 2 Long Range Dual Motor 78kWh Plus,Long Range Dual Motor 78kWh Plus
https://www.blocket.se/mobility/item/18711605,18711605,349900,Företag,El,Automatisk,9234,2023,2,Lund,Polestar,Polestar 2 Long Range Single Motor 78kWh Plus,Long Range Single Motor 78kWh Plus
https://www.blocket.se/mobility/item/18526875,18526875,339500,Företag,El,Automatisk,7904,2023,2,Malmö,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/16572488,16572488,319500,Företag,El,Automatisk,5128,2023,2,Malmö,Polestar,Polestar 2 Standard Range Single Motor 69kWh / Backkamera / Dragkr,Standard Range Single Motor 69kWh / Backkamera / Dragkr
https://www.blocket.se/mobility/item/17480642,17480642,339500,Företag,El,Automatisk,4170,2023,2,Malmö,Polestar,Polestar 2 Long Range Single Motor 78kWh / Pilot lite Pack / Hotel,Long Range Single Motor 78kWh / Pilot lite Pack / Hotel
https://www.blocket.se/mobility/item/18058378,18058378,329500,Företag,El,Automatisk,5257,2023,2,Malmö,Polestar,Polestar 2 Long Range Single Motor 78kWh / Navigation /,Long Range Single Motor 78kWh / Navigation /
https://www.blocket.se/mobility/item/18715087,18715087,369500,Företag,El,Automatisk,4077,2023,2,Malmö,Polestar,Polestar 2 Long Range Dual Motor 78kWh,Long Range Dual Motor 78kWh
https://www.blocket.se/mobility/item/18798399,18798399,339000,Företag,El,Automatisk,2342,2023,2,Markaryd,Polestar,Polestar 2 Standard Range Single Motor 3.95% KAMPANJRÄNTA 69kWh Pi,Standard Range Single Motor 3.95% KAMPANJRÄNTA 69kWh Pi
https://www.blocket.se/mobility/item/18728811,18728811,314900,Företag,El,Automatisk,8545,2023,2,Mölndal,Polestar,Polestar 2 Long Range Single Motor 231hk 360 H/K,Long Range Single Motor 231hk 360 H/K
https://www.blocket.se/mobility/item/18910948,18910948,314900,Företag,El,Automatisk,5971,2023,2,Mölndal,Polestar,"Polestar 2 Long Range Single Motor, 231hk, |BACKKAMERA|CARPLAY|","Long Range Single Motor, 231hk, |BACKKAMERA|CARPLAY|"
https://www.blocket.se/mobility/item/19366853,19366853,374800,Företag,El,Automatisk,7498,2023,2,Norrköping,Polestar,Polestar 2 Long range Dual motor 78kWh Plus,Long range Dual motor 78kWh Plus
https://www.blocket.se/mobility/item/19366523,19366523,309800,Företag,El,Automatisk,7792,2023,2,Norrköping,Polestar,Polestar 2 Standard range Single motor 69kWh Plus,Standard range Single motor 69kWh Plus
https://www.blocket.se/mobility/item/19342973,19342973,314800,Företag,El,Automatisk,4494,2023,2,Norrköping,Polestar,Polestar 2 Standard range Single motor 69kWh,Standard range Single motor 69kWh
https://www.blocket.se/mobility/item/19432477,19432477,309800,Företag,El,Automatisk,4404,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Pilot-Lite 360° MOMS,Standard Range Single Motor Pilot-Lite 360° MOMS
https://www.blocket.se/mobility/item/19155456,19155456,364800,Företag,El,Automatisk,7310,2023,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor 408hk Plus Värmare Pano H/K,Long Range Dual Motor 408hk Plus Värmare Pano H/K
https://www.blocket.se/mobility/item/19654785,19654785,334800,Företag,El,Automatisk,7490,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Plus Värm Pano H/K Drag,Long Range Single Motor Plus Värm Pano H/K Drag
https://www.blocket.se/mobility/item/19453620,19453620,294800,Företag,El,Automatisk,10753,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Pilot-Lite Drag 360° MOMS,Long Range Single Motor Pilot-Lite Drag 360° MOMS
https://www.blocket.se/mobility/item/18792673,18792673,459800,Företag,El,Automatisk,1526,2023,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor Performance Pilot-Lite Plus,Long Range Dual Motor Performance Pilot-Lite Plus
https://www.blocket.se/mobility/item/19067406,19067406,359800,Företag,El,Automatisk,9756,2023,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor 408hk Plus Värmare Pano H/K,Long Range Dual Motor 408hk Plus Värmare Pano H/K
https://www.blocket.se/mobility/item/19554733,19554733,314800,Företag,El,Automatisk,3916,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Pilot-Lite 360° MOMS,Standard Range Single Motor Pilot-Lite 360° MOMS
https://www.blocket.se/mobility/item/18854344,18854344,289700,Företag,El,Automatisk,10487,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Pilot-Lite Plus Pano,Standard Range Single Motor Pilot-Lite Plus Pano
https://www.blocket.se/mobility/item/19592340,19592340,299800,Företag,El,Automatisk,9878,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Pilot-Lite Plus Pano H/K,Long Range Single Motor Pilot-Lite Plus Pano H/K
https://www.blocket.se/mobility/item/19592404,19592404,344800,Företag,El,Automatisk,5581,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Plus Värm Pano H/K Drag,Long Range Single Motor Plus Värm Pano H/K Drag
https://www.blocket.se/mobility/item/19606491,19606491,429800,Företag,El,Automatisk,3430,2023,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor Performance Pilot-Lite Plus,Long Range Dual Motor Performance Pilot-Lite Plus
https://www.blocket.se/mobility/item/19418210,19418210,309800,Företag,El,Automatisk,4825,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Kamera CarPlay MOMS,Standard Range Single Motor Kamera CarPlay MOMS
https://www.blocket.se/mobility/item/19784901,19784901,399800,Företag,El,Automatisk,6071,2023,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor Performance Plus Pilot-Lite,Long Range Dual Motor Performance Plus Pilot-Lite
https://www.blocket.se/mobility/item/19784951,19784951,329800,Företag,El,Automatisk,7602,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Plus Pilot-Lite Pano H/K,Long Range Single Motor Plus Pilot-Lite Pano H/K
https://www.blocket.se/mobility/item/19418277,19418277,308900,Företag,El,Automatisk,5880,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Pilot-Lite 360° MOMS,Standard Range Single Motor Pilot-Lite 360° MOMS
https://www.blocket.se/mobility/item/19418294,19418294,309800,Företag,El,Automatisk,4550,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Kamera CarPlay MOMS,Standard Range Single Motor Kamera CarPlay MOMS
https://www.blocket.se/mobility/item/19432450,19432450,334800,Företag,El,Automatisk,7498,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Plus Värmare Panorama H/K,Long Range Single Motor Plus Värmare Panorama H/K
https://www.blocket.se/mobility/item/19432461,19432461,319800,Företag,El,Automatisk,3235,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Kamera CarPlay MOMS,Standard Range Single Motor Kamera CarPlay MOMS
https://www.blocket.se/mobility/item/19432471,19432471,319800,Företag,El,Automatisk,7092,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Pilot-Lite 360° MOMS,Long Range Single Motor Pilot-Lite 360° MOMS
https://www.blocket.se/mobility/item/13443764,13443764,374800,Företag,El,Automatisk,9348,2023,2,Norsborg,Polestar,Polestar 2 Long Range Dual Motor Performance Dragkrok Kamera,Long Range Dual Motor Performance Dragkrok Kamera
https://www.blocket.se/mobility/item/19436309,19436309,319800,Företag,El,Automatisk,6003,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Plus Värmare Pano H/K,Standard Range Single Motor Plus Värmare Pano H/K
https://www.blocket.se/mobility/item/19436481,19436481,294800,Företag,El,Automatisk,12023,2023,2,Norsborg,Polestar,Polestar 2 Long Range Single Motor Pilot-Lite Plus Pano H/K,Long Range Single Motor Pilot-Lite Plus Pano H/K
https://www.blocket.se/mobility/item/19436445,19436445,304800,Företag,El,Automatisk,6214,2023,2,Norsborg,Polestar,Polestar 2 Standard Range Single Motor Kamera CarPlay MOMS,Standard Range Single Motor Kamera CarPlay MOMS
https://www.blocket.se/mobility/item/18904276,18904276,344500,Företag,El,Automatisk,7543,2023,2,Olofström,Polestar,Polestar 2 Long Range Single Motor 78kWh,Long Range Single Motor 78kWh
https://www.blocket.se/mobility/item/19083176,19083176,349800,Företag,El,Automatisk,9518,2023,2,Örebro,Polestar,Polestar 2 Long range Dual motor 78kWh Plus/Dragkrok,Long range Dual motor 78kWh Plus/Dragkrok
https://www.blocket.se/mobility/item/19380045,19380045,339900,Företag,El,Automatisk,4024,2023,2,Örebro,Polestar,Polestar 2 Long Range Single Motor Pilot Värmare 360° MOMS,Long Range Single Motor Pilot Värmare 360° MOMS
https://www.blocket.se/mobility/item/19260497,19260497,329900,Företag,El,Automatisk,5906,2023,2,Österhaninge,Polestar,Polestar 2 Long Range Single Motor Pano H&K 360° Leasbar,Long Range Single Motor Pano H&K 360° Leasbar
https://www.blocket.se/mobility/item/18553841,18553841,349900,Företag,El,Automatisk,3557,2023,2,Österhaninge,Polestar,Polestar 2 Long Range Single Motor Pano H&K Navi Kamera,Long Range Single Motor Pano H&K Navi Kamera
https://www.blocket.se/mobility/item/18022057,18022057,339000,Företag,El,Automatisk,5103,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/18056808,18056808,339000,Företag,El,Automatisk,4496,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/18238092,18238092,314900,Företag,El,Automatisk,4971,2023,2,Segeltorp,Polestar,Polestar 2 LONG RANGE SINGLE MOTOR 231HK 360KAMERA,LONG RANGE SINGLE MOTOR 231HK 360KAMERA
https://www.blocket.se/mobility/item/19456485,19456485,359900,Företag,El,Automatisk,2456,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Singel Motor 231hk Pano H/K Kamera,Long Range Singel Motor 231hk Pano H/K Kamera
https://www.blocket.se/mobility/item/19595772,19595772,359800,Företag,El,Automatisk,2850,2023,2,Segeltorp,Polestar,"Polestar 2 Long Range Single Motor Drag Värmare 360° 20"" MOMS/VAT","Long Range Single Motor Drag Värmare 360° 20"" MOMS/VAT"
https://www.blocket.se/mobility/item/18199247,18199247,339000,Företag,El,Automatisk,4185,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/18220489,18220489,339000,Företag,El,Automatisk,4293,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/18056805,18056805,339000,Företag,El,Automatisk,4426,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/17921618,17921618,339000,Företag,El,Automatisk,4665,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/17942195,17942195,339000,Företag,El,Automatisk,4982,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/17942193,17942193,449000,Företag,El,Automatisk,3492,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Dual Motor Performance 78 kWh Plus 476Hk,Long Range Dual Motor Performance 78 kWh Plus 476Hk
https://www.blocket.se/mobility/item/17944465,17944465,339000,Företag,El,Automatisk,4697,2023,2,Segeltorp,Polestar,Polestar 2 Long Range Single Motor 78 kWh Pilot Lite,Long Range Single Motor 78 kWh Pilot Lite
https://www.blocket.se/mobility/item/19734583,19734583,349900,Företag,El,Automatisk,6450,2023,2,Själevad,Polestar,Polestar 2 Long Range Single Motor H/K Drag 360 Pilot Plus,Long Range Single Motor H/K Drag 360 Pilot Plus
https://www.blocket.se/mobility/item/18909886,18909886,379900,Företag,El,Automatisk,3121,2023,2,Skellefteå,Polestar,Polestar 2 LR Single Motor Plus Pilot (V-hjul),LR Single Motor Plus Pilot (V-hjul)
https://www.blocket.se/mobility/item/19345018,19345018,299900,Företag,El,Automatisk,7347,2023,2,Skillingaryd,Polestar,Polestar 2 Standard Range Single Motor Panorama H/K B-kamera,Standard Range Single Motor Panorama H/K B-kamera
https://www.blocket.se/mobility/item/19377918,19377918,339900,Företag,El,Automatisk,9983,2023,2,Skillingaryd,Polestar,Polestar 2 Long Range Dual Motor AWD Kamera GPS KAMPANJ 0% RÄNTA,Long Range Dual Motor AWD Kamera GPS KAMPANJ 0% RÄNTA
https://www.blocket.se/mobility/item/17740864,17740864,299900,Företag,El,Automatisk,12500,2023,2,Skillingaryd,Polestar,"Polestar 2 Long Range Single Motor DRAG NAVI RÄNTA 3,99%","Long Range Single Motor DRAG NAVI RÄNTA 3,99%"
https://www.blocket.se/mobility/item/18089795,18089795,349900,Företag,El,Automatisk,6800,2023,2,Skillingaryd,Polestar,"Polestar 2 Long Range Single Motor DRAG P-VÄRMARE RÄNTA3,99%","Long Range Single Motor DRAG P-VÄRMARE RÄNTA3,99%"
https://www.blocket.se/mobility/item/18530424,18530424,329900,Företag,El,Automatisk,3606,2023,2,Skövde,Polestar,Polestar 2 Standard Range Single Motor SRSM 69kWh Drag Navi Backka,Standard Range Single Motor SRSM 69kWh Drag Navi Backka
https://www.blocket.se/mobility/item/19402936,19402936,319900,Företag,El,Automatisk,7321,2023,2,Skövde,Polestar,Polestar 2 Standard Range Single Motor SRSM 69kWh Pilot lite Värma,Standard Range Single Motor SRSM 69kWh Pilot lite Värma
https://www.blocket.se/mobility/item/19810002,19810002,324900,Företag,El,Automatisk,11000,2023,2,Skövde,Polestar,"Polestar 2 ,65% ränta",",65% ränta"
https://www.blocket.se/mobility/item/17772735,17772735,389900,Företag,El,Automatisk,6313,2023,2,Södertälje,Polestar,Polestar 2 Long Range Dual Motor Performance 78kWh Perf Plus,Long Range Dual Motor Performance 78kWh Perf Plus
https://www.blocket.se/mobility/item/18544298,18544298,424900,Företag,El,Automatisk,4081,2023,2,Sollentuna,Polestar,Polestar 2 Long Range Dual Motor Performance Perf Plus Pilot,Long Range Dual Motor Performance Perf Plus Pilot
https://www.blocket.se/mobility/item/19687068,19687068,289900,Företag,El,Automatisk,5380,2023,2,Sollentuna,Polestar,Polestar 2 Standard Range Single Motor Pilot-Lite Kamera Navi Värm,Standard Range Single Motor Pilot-Lite Kamera Navi Värm
https://www.blocket.se/mobility/item/18381242,18381242,306900,Företag,El,Automatisk,10462,2023,2,Stockholm,Polestar,Polestar 2 Long Range Single Motor Plus Pano H/K Drag 4.99%,Long Range Single Motor Plus Pano H/K Drag 4.99%
https://www.blocket.se/mobility/item/18498306,18498306,360900,Företag,El,Automatisk,4430,2023,2,Stockholm,Polestar,Polestar 2 Long Range Single Motor Plus Pano H/K 4.99%,Long Range Single Motor Plus Pano H/K 4.99%
https://www.blocket.se/mobility/item/18559693,18559693,394900,Företag,El,Automatisk,7343,2023,2,Stockholm,Polestar,Polestar 2 Long Range Dual AWD Performance Plus Pano 4.99%,Long Range Dual AWD Performance Plus Pano 4.99%
https://www.blocket.se/mobility/item/18710107,18710107,335900,Företag,El,Automatisk,6569,2023,2,Stockholm,Polestar,"Polestar 2 Long Range Single Motor Pilot lite Plus 4,99%","Long Range Single Motor Pilot lite Plus 4,99%"
https://www.blocket.se/mobility/item/18857931,18857931,321900,Företag,El,Automatisk,9000,2023,2,Stockholm,Polestar,"Polestar 2 Long Range SM Pilot lite Plus Pano H/K 360 4,99%","Long Range SM Pilot lite Plus Pano H/K 360 4,99%"
